start_hour,start_month,start_weekday,duration_minutes,Distance(mi),Temperature(F),Visibility(mi),Amenity,Bump,Crossing,Junction,Railway,Stop,Traffic_Signal,Severity
13,9,1,43.45,0.0,86.0,10.0,0,0,0,0,0,0,1,2
16,9,2,29.166666666666668,8.0,68.0,10.0,0,0,0,0,0,0,0,3
8,9,4,29.85,0.0,57.0,10.0,0,0,0,0,0,0,0,2
6,9,3,44.61666666666667,0.0,63.1,10.0,0,0,1,0,0,0,1,2
12,9,1,43.233333333333334,0.0,66.9,10.0,0,0,0,0,1,0,0,2
10,10,4,29.816666666666666,0.0,59.0,10.0,0,0,0,0,0,0,1,2
16,10,0,29.766666666666666,0.0,53.6,10.0,0,0,0,0,0,0,0,2
13,10,2,29.683333333333334,0.0,87.8,10.0,0,0,0,0,0,0,0,2
6,10,3,59.666666666666664,0.0,69.1,8.0,0,0,0,0,0,0,0,2
8,8,3,29.733333333333334,0.0,73.0,10.0,0,0,0,0,0,0,0,2
13,9,3,44.81666666666667,0.0,71.1,10.0,0,0,0,0,0,0,0,3
6,11,2,44.75,0.0,46.9,10.0,0,0,0,0,0,1,0,2
7,9,1,44.71666666666667,0.0,69.1,10.0,0,0,0,0,0,0,0,2
9,10,0,44.8,0.0,61.0,6.0,0,0,1,0,1,0,1,2
12,10,1,59.53333333333333,1.2200000286102295,,,0,0,0,0,0,0,0,2
16,10,2,29.766666666666666,0.0,80.1,10.0,0,0,0,0,0,0,1,2
20,11,2,29.816666666666666,0.0,66.9,9.0,0,0,1,0,1,0,1,2
17,10,1,29.8,0.0,63.0,10.0,0,0,0,0,0,0,0,3
10,10,0,44.733333333333334,0.0,66.0,4.0,0,0,0,0,0,0,1,2
8,10,3,30.4,0.0,54.0,10.0,0,0,0,0,0,0,1,2
11,10,1,29.783333333333335,0.0,63.0,10.0,0,0,0,0,0,0,0,2
14,9,1,29.816666666666666,0.0,87.1,10.0,0,0,0,0,0,0,0,2
5,9,2,29.816666666666666,0.0,87.1,10.0,0,0,1,0,0,0,1,2
10,9,5,59.71666666666667,0.0,81.0,10.0,0,0,0,0,0,0,0,3
18,9,3,29.85,0.0,75.0,10.0,0,0,1,0,0,0,1,2
10,10,0,42.61666666666667,0.0,81.0,10.0,0,0,0,0,0,0,0,2
11,10,3,44.666666666666664,0.0,66.9,7.0,0,0,0,0,0,0,0,3
18,9,3,29.766666666666666,0.0,89.6,10.0,0,0,0,0,0,0,1,2
8,10,0,44.65,0.0,66.0,10.0,0,0,0,0,0,0,1,2
23,10,6,29.8,0.0,63.0,10.0,0,0,0,0,0,0,0,2
17,9,1,45.0,0.0,82.9,10.0,0,0,0,0,0,0,0,2
9,10,3,29.133333333333333,0.0,57.9,10.0,0,0,0,0,0,0,0,3
17,11,1,29.75,0.0,54.0,10.0,0,0,1,0,0,1,0,2
13,10,3,29.833333333333332,0.0,55.0,10.0,0,0,0,0,0,0,1,2
19,11,1,29.683333333333334,0.0,36.3,10.0,0,0,0,0,0,0,1,2
6,10,4,29.833333333333332,0.0,62.1,10.0,0,0,0,0,0,1,0,2
12,10,3,29.733333333333334,0.0,80.6,10.0,0,0,0,0,0,0,1,2
19,10,5,29.633333333333333,0.0,77.0,10.0,0,0,0,0,0,0,0,3
23,8,2,28.85,0.0,75.0,10.0,0,0,0,0,0,0,0,3
21,10,5,29.716666666666665,0.0,70.2,10.0,0,0,0,0,0,0,0,2
5,10,2,59.666666666666664,0.0,46.9,10.0,0,0,0,0,0,0,0,2
17,10,4,59.416666666666664,0.0,75.2,10.0,0,0,0,0,0,0,0,3
10,10,0,29.833333333333332,0.0,79.0,10.0,0,0,1,0,0,0,1,2
9,10,2,29.116666666666667,0.0,57.0,10.0,0,0,0,0,0,0,0,3
13,10,6,59.483333333333334,0.0,90.0,10.0,0,0,0,0,0,0,1,2
20,9,0,44.166666666666664,3.5299999713897705,69.1,10.0,0,0,0,0,0,0,0,3
22,10,0,44.78333333333333,0.0,75.9,10.0,1,0,1,0,0,0,1,2
17,10,1,44.766666666666666,0.0,,,0,0,0,0,0,0,1,2
4,10,3,59.416666666666664,0.0,49.5,7.0,0,0,0,0,0,0,0,2
12,10,4,74.63333333333334,0.0,54.0,10.0,0,0,0,0,0,0,0,3
8,10,2,44.65,0.0,52.0,10.0,0,0,0,1,0,0,0,2
9,8,3,59.43333333333333,0.0,71.1,10.0,0,0,0,0,0,0,0,3
19,10,0,29.75,0.0,39.2,10.0,0,0,0,0,0,0,0,2
13,10,3,29.766666666666666,0.0,82.9,10.0,0,0,0,0,0,0,1,2
15,10,0,29.716666666666665,0.0,82.4,10.0,0,0,1,0,0,0,1,2
7,9,1,44.71666666666667,0.0,70.0,10.0,0,0,0,0,0,0,0,3
18,10,4,29.533333333333335,0.0,42.1,10.0,0,0,0,0,0,0,0,2
5,10,0,29.783333333333335,0.0,77.0,10.0,0,0,0,0,0,0,0,2
4,10,1,44.7,0.0,53.1,10.0,0,0,0,0,0,0,1,2
11,10,5,44.65,0.0,70.0,10.0,0,0,0,0,0,0,0,3
8,9,1,29.716666666666665,0.0,53.6,10.0,0,0,1,0,0,0,0,2
6,10,3,29.666666666666668,0.0,62.1,10.0,0,0,0,0,0,0,0,3
5,9,0,43.9,0.0,64.9,10.0,0,0,0,1,0,0,0,2
9,10,5,59.28333333333333,0.0,52.0,10.0,0,0,0,0,0,0,0,2
7,9,2,44.68333333333333,0.0,61.0,10.0,0,0,0,0,0,0,0,3
11,11,1,29.65,0.0,55.0,10.0,0,0,0,0,0,0,1,3
19,10,3,29.616666666666667,0.0,69.1,10.0,0,0,0,0,0,0,0,2
16,10,3,29.733333333333334,0.0,69.8,10.0,0,0,0,0,0,0,0,2
19,10,4,29.816666666666666,0.0,68.0,10.0,0,0,0,1,0,0,0,3
18,9,1,29.8,0.0,87.1,10.0,0,0,1,0,0,0,1,2
7,10,0,59.78333333333333,0.0,66.9,9.0,0,0,0,0,0,0,1,2
12,10,6,43.36666666666667,0.0,75.9,10.0,0,0,0,0,0,0,0,3
16,9,5,29.366666666666667,0.0,87.8,10.0,0,0,0,0,0,0,0,3
13,10,0,44.11666666666667,0.0,78.1,10.0,0,0,0,0,0,0,0,3
9,10,2,59.833333333333336,0.0,79.0,10.0,1,0,1,0,0,0,1,2
14,10,0,44.15,0.0,64.9,10.0,0,0,1,0,0,0,1,2
13,10,0,29.816666666666666,0.0,73.9,10.0,0,0,0,0,0,0,0,2
7,9,0,44.46666666666667,0.0,45.0,10.0,0,0,0,0,0,0,0,2
13,10,0,44.78333333333333,0.0,73.4,10.0,0,0,0,0,0,0,1,2
16,10,2,44.03333333333333,0.0,59.0,10.0,0,0,0,0,0,1,0,2
11,9,0,29.8,0.0,77.0,10.0,0,0,0,0,0,0,0,2
18,11,2,44.733333333333334,0.0,71.1,10.0,0,0,0,0,0,0,0,3
6,10,0,44.666666666666664,0.0,41.0,2.0,0,0,0,0,0,0,0,3
23,8,2,29.183333333333334,0.0799999982118606,72.0,10.0,0,0,0,0,0,0,0,2
17,10,4,44.63333333333333,0.0,84.0,10.0,0,0,0,0,0,0,0,3
9,10,0,29.45,0.0,68.0,10.0,0,0,0,1,0,0,0,3
14,9,2,44.65,0.0,82.0,10.0,0,0,0,1,0,0,0,2
18,10,1,44.6,0.0,71.6,10.0,0,0,0,0,0,0,0,3
8,10,0,29.75,0.0,39.9,10.0,0,0,0,0,0,0,0,3
19,10,2,29.833333333333332,0.0,51.1,10.0,0,0,0,0,0,0,1,2
22,10,2,29.75,0.0,55.9,5.0,0,0,0,0,0,0,0,3
14,10,2,29.683333333333334,0.0,63.0,10.0,0,0,1,0,0,0,1,2
8,10,1,74.15,0.6800000071525574,48.9,10.0,0,0,0,0,0,0,0,3
5,10,3,29.4,0.0,69.8,10.0,0,0,0,0,0,0,0,3
9,10,3,44.8,0.0,70.0,10.0,1,0,0,0,0,1,1,2
6,10,4,29.766666666666666,0.0,44.1,10.0,0,0,0,0,0,0,0,3
12,10,4,29.8,0.0,62.1,10.0,0,0,0,0,0,0,1,2
20,10,6,26.5,0.0,45.0,10.0,0,0,0,0,0,0,0,3
11,8,3,29.716666666666665,0.0,77.0,8.0,0,0,0,1,0,0,0,2
6,9,4,29.6,0.0,59.0,10.0,0,0,0,0,0,0,0,3
7,10,2,44.56666666666667,0.0,59.0,10.0,0,0,0,0,0,0,0,2
12,10,4,44.75,0.0,87.8,9.0,0,0,1,0,0,0,1,2
7,10,1,29.866666666666667,0.0,55.0,10.0,0,0,0,0,0,0,0,2
4,10,3,44.55,0.0,61.0,10.0,0,0,0,0,0,0,1,2
11,11,2,29.816666666666666,0.0,46.4,10.0,0,0,0,0,0,0,0,3
17,9,4,29.033333333333335,0.0,54.0,5.0,0,0,1,0,0,0,1,2
7,10,1,29.683333333333334,0.0,72.0,10.0,0,0,0,0,0,0,0,3
6,10,2,29.8,0.0,45.0,10.0,0,0,0,0,0,0,0,2
7,9,2,29.583333333333332,0.7699999809265137,71.1,10.0,0,0,0,0,0,0,0,2
9,10,3,29.833333333333332,0.0,59.0,10.0,0,0,1,0,0,1,1,2
10,8,3,28.766666666666666,0.0,77.0,10.0,0,0,0,0,0,0,0,2
14,10,2,30.0,0.0,62.1,9.0,0,0,0,0,0,1,0,2
2,10,2,44.43333333333333,0.0,69.8,10.0,0,0,0,0,0,0,0,2
15,10,4,44.88333333333333,0.0,42.1,10.0,0,0,1,0,0,0,0,3
14,10,2,44.81666666666667,0.0,55.9,9.0,0,0,0,0,0,0,0,2
17,10,6,29.45,0.0,90.0,10.0,0,0,0,0,0,0,1,2
20,10,3,29.65,0.0,70.0,7.0,1,0,1,0,0,0,1,2
13,9,3,44.7,0.0,66.9,10.0,0,0,0,0,0,0,0,2
9,10,2,29.416666666666668,0.0,68.0,10.0,0,0,0,0,0,0,0,2
17,10,6,29.616666666666667,0.0,73.4,10.0,0,0,0,0,0,0,0,2
12,10,4,59.833333333333336,0.0,52.0,10.0,0,0,0,0,0,0,0,2
21,10,3,29.866666666666667,0.0,62.6,10.0,0,0,0,0,0,0,1,2
10,9,4,59.78333333333333,0.0,64.4,10.0,0,0,0,0,0,0,0,3
8,10,2,44.05,0.0,46.4,10.0,0,0,0,0,0,0,1,2
7,10,3,74.8,0.0,37.0,10.0,0,0,0,0,0,0,0,2
16,10,4,29.616666666666667,0.0,64.9,10.0,0,0,0,0,0,0,0,3
14,10,4,29.716666666666665,0.0,87.8,10.0,0,0,0,0,0,1,0,2
12,10,6,44.083333333333336,0.0,78.8,0.8,0,0,0,1,0,0,0,2
12,9,1,44.55,0.0,75.9,10.0,0,0,0,0,0,0,0,3
15,10,2,27.716666666666665,0.0,72.0,9.0,0,0,0,0,0,0,0,3
13,10,2,29.7,0.0,71.1,1.5,0,0,0,0,0,0,0,2
18,10,0,30.0,0.0,,,0,0,0,0,0,0,0,2
7,10,0,25.983333333333334,0.0,73.0,10.0,0,0,0,0,0,0,0,3
8,10,0,44.833333333333336,0.0,66.9,10.0,0,0,1,0,0,0,1,2
5,10,2,29.65,0.0,86.0,10.0,0,0,0,0,0,0,0,3
12,10,1,59.78333333333333,0.0,73.4,10.0,0,0,0,0,0,1,0,2
5,10,4,89.35,0.0,70.0,10.0,0,0,0,0,0,0,0,2
18,10,0,29.75,0.0,86.2,10.0,0,0,0,0,0,0,0,2
7,10,0,29.166666666666668,0.0,51.1,10.0,0,0,0,0,0,0,0,3
11,9,4,29.816666666666666,0.0,68.0,10.0,0,0,1,0,0,0,1,2
16,10,2,29.616666666666667,0.0,90.0,10.0,0,0,0,0,0,0,0,2
7,10,4,74.41666666666667,0.0,66.9,9.0,0,0,0,0,0,0,0,2
18,9,0,28.533333333333335,0.0,78.1,10.0,0,0,0,0,0,0,0,2
18,10,3,44.68333333333333,0.0,77.0,10.0,0,0,1,0,0,0,1,3
8,9,4,59.65,0.0,69.1,8.0,0,0,0,0,0,0,0,2
7,10,1,74.58333333333333,0.0,72.0,10.0,0,0,1,0,0,0,0,2
6,9,4,29.733333333333334,0.0,63.0,9.0,0,0,0,0,0,0,0,2
13,9,4,44.71666666666667,0.0,91.0,10.0,0,0,0,0,1,0,0,3
20,10,2,44.9,0.0,53.1,10.0,0,0,1,0,0,0,1,2
9,10,4,29.766666666666666,0.0,57.0,10.0,0,0,0,0,0,1,0,2
14,9,4,29.683333333333334,0.0,82.9,10.0,0,0,0,0,0,0,0,3
7,9,0,29.666666666666668,0.0,69.8,10.0,0,0,1,0,0,0,1,3
15,10,4,44.85,0.0,71.1,5.0,0,0,0,0,0,0,0,2
7,10,3,44.53333333333333,0.0,45.0,5.0,0,0,1,0,0,0,1,2
11,9,0,29.716666666666665,0.0,63.0,10.0,0,0,0,0,0,0,0,3
16,10,3,44.81666666666667,0.0,,,0,0,0,0,0,0,1,2
8,8,3,29.416666666666668,0.0,71.1,5.0,0,0,0,0,0,0,0,3
18,10,3,44.0,0.0,77.0,10.0,0,0,0,0,0,0,0,2
9,10,1,29.633333333333333,0.0,,,0,0,0,0,0,0,0,2
14,10,3,29.683333333333334,0.0,80.1,10.0,1,0,1,0,0,0,1,2
8,10,1,44.733333333333334,0.0,45.0,10.0,1,0,1,0,0,0,1,2
13,9,2,29.783333333333335,0.0,64.0,10.0,0,0,0,0,0,0,0,3
13,9,4,29.533333333333335,0.0,100.4,5.0,0,0,0,0,0,0,0,3
8,11,2,44.333333333333336,0.0,64.9,9.0,0,0,0,0,0,0,0,3
12,11,1,59.9,0.0,44.1,4.0,1,0,1,0,0,0,1,2
22,10,0,44.85,0.0,50.0,9.0,0,0,1,0,0,0,0,2
17,10,4,30.0,0.0,66.9,10.0,0,0,0,0,0,0,0,2
12,9,4,29.75,0.0,102.0,4.0,0,0,0,0,0,0,0,3
6,10,4,30.0,0.0,53.6,20.0,0,0,0,0,0,0,0,3
10,9,2,29.766666666666666,0.0,66.0,10.0,0,0,1,0,0,0,0,2
17,10,0,29.616666666666667,0.0,91.9,10.0,0,0,0,0,0,0,1,3
13,9,3,44.56666666666667,0.0,91.0,10.0,0,0,0,0,0,0,0,3
18,10,3,44.68333333333333,0.0,78.8,10.0,0,0,0,0,0,0,0,3
11,10,1,29.55,0.0,68.0,10.0,1,0,1,0,0,0,0,2
10,9,0,44.78333333333333,0.0,75.9,10.0,0,0,1,0,0,0,1,2
8,10,2,29.783333333333335,0.0,62.6,10.0,1,0,1,0,0,0,1,2
20,10,6,29.05,0.0,70.0,10.0,0,0,0,0,0,0,0,2
16,10,1,29.583333333333332,0.0,84.0,10.0,1,0,1,0,0,0,0,2
17,11,2,59.56666666666667,0.0,45.0,10.0,0,0,0,0,0,0,0,3
15,10,0,44.766666666666666,0.0,93.0,10.0,0,0,0,0,0,0,1,2
15,8,3,35.18333333333333,0.0,,,0,0,0,0,0,0,1,2
8,10,0,29.7,0.0,62.6,10.0,0,0,0,0,0,0,1,2
19,10,1,44.7,0.0,77.0,,0,0,0,0,0,0,0,2
14,9,0,44.78333333333333,0.0,84.0,10.0,0,0,0,0,0,0,0,2
9,9,0,59.81666666666667,0.0,95.0,10.0,0,0,1,0,0,0,1,2
8,10,0,59.53333333333333,0.0,57.9,10.0,0,0,1,0,0,0,0,2
15,11,2,44.71666666666667,1.2100000381469729,71.1,10.0,0,0,0,0,0,0,1,2
8,10,1,59.766666666666666,0.0,62.1,10.0,0,0,0,0,0,0,0,3
13,10,1,29.716666666666665,0.0,82.4,8.0,0,0,0,0,0,0,0,2
10,10,3,29.666666666666668,5.46999979019165,55.9,10.0,0,0,0,1,0,0,0,2
15,10,3,59.083333333333336,0.0,73.4,7.0,0,0,0,0,0,0,1,3
8,10,1,44.53333333333333,0.0,79.0,8.0,0,0,1,0,0,0,1,2
7,10,4,44.55,0.0,69.8,10.0,0,0,0,0,0,0,0,2
5,10,0,29.683333333333334,0.0,48.2,4.0,0,0,0,0,0,0,0,3
21,9,1,44.43333333333333,0.0,73.9,10.0,0,0,0,0,0,0,0,3
20,9,3,44.733333333333334,0.0,73.9,10.0,0,0,0,0,0,0,0,3
11,10,4,43.9,0.0,72.0,10.0,0,0,0,0,0,0,1,3
8,9,1,28.566666666666666,0.9399999976158142,84.0,10.0,0,0,0,0,0,0,0,4
8,10,0,29.316666666666666,0.0,69.1,10.0,0,0,0,0,0,0,0,2
18,9,2,29.1,0.0,66.0,10.0,1,0,1,0,0,0,1,2
15,9,4,29.833333333333332,0.0,75.2,10.0,0,0,1,0,0,0,1,2
16,10,4,44.833333333333336,0.0,62.6,15.0,0,0,0,0,0,0,0,3
16,10,4,29.8,0.0,82.9,10.0,0,0,0,0,0,0,0,2
15,9,4,29.616666666666667,0.0,100.9,4.0,0,0,0,0,0,0,0,3
14,10,5,44.1,0.0,77.0,3.0,0,0,0,0,0,0,0,2
14,10,4,44.85,0.0,78.1,10.0,0,0,1,0,0,0,1,2
4,9,2,29.816666666666666,0.0,66.9,10.0,0,0,0,0,0,0,0,2
17,9,0,30.116666666666667,0.0,57.0,10.0,0,0,0,0,0,0,0,3
16,10,2,29.233333333333334,0.0,62.6,10.0,0,0,0,0,0,0,0,2
7,9,2,44.75,0.0,55.0,10.0,0,0,0,0,0,0,0,2
19,9,3,59.75,0.0,66.0,10.0,0,0,0,0,0,0,0,2
16,9,3,59.63333333333333,0.0,75.2,10.0,0,0,1,0,0,0,1,2
12,10,2,29.633333333333333,0.0,78.1,10.0,0,0,0,0,0,0,0,2
6,10,0,29.733333333333334,0.0,46.0,10.0,0,0,0,0,0,0,0,2
17,10,1,44.8,0.0,64.9,10.0,0,0,0,0,0,0,0,3
17,10,3,29.483333333333334,0.0,78.1,10.0,0,0,0,0,0,0,0,3
21,10,4,29.766666666666666,0.0,55.4,10.0,0,0,0,0,0,0,0,3
10,10,4,29.7,0.0,41.0,10.0,0,0,1,0,1,0,0,2
15,10,1,29.766666666666666,0.0,64.0,10.0,1,0,1,0,0,0,1,2
12,9,1,29.25,0.0,69.1,4.0,0,0,0,0,0,0,0,3
9,9,3,29.8,0.0,,,0,0,0,0,0,0,0,2
11,10,0,44.63333333333333,0.0,87.1,10.0,0,0,0,0,0,0,0,2
16,9,3,29.616666666666667,0.0,82.0,10.0,0,0,0,0,0,0,0,2
7,9,3,29.55,0.0,66.2,7.0,0,0,0,0,0,0,0,3
18,10,2,29.366666666666667,0.0,75.9,6.0,0,0,0,0,0,0,0,3
8,9,1,29.016666666666666,0.0,57.0,10.0,0,0,0,0,0,0,0,2
5,10,4,42.766666666666666,0.0,39.9,10.0,0,0,0,0,0,0,0,2
5,10,3,44.733333333333334,0.0,44.1,10.0,0,0,0,0,0,0,0,2
8,10,4,29.4,0.0,60.8,10.0,0,0,1,0,0,0,1,2
16,9,0,29.75,0.0,86.0,10.0,0,0,0,0,0,0,0,2
9,10,3,44.56666666666667,0.0,76.6,,0,0,0,0,0,0,1,2
12,10,2,59.733333333333334,0.0,64.4,10.0,0,0,0,0,0,0,0,3
16,10,1,29.666666666666668,0.0,105.1,10.0,0,0,0,0,0,0,0,2
9,10,6,28.883333333333333,0.6000000238418579,84.9,10.0,0,0,0,0,0,0,0,2
12,10,2,29.55,0.0,62.1,10.0,0,0,0,0,0,0,1,2
18,10,4,29.616666666666667,0.0,79.0,10.0,0,0,1,0,0,0,0,2
9,10,1,44.61666666666667,9.100000381469728,46.0,10.0,0,0,0,0,0,0,0,3
7,10,4,29.833333333333332,0.0,46.4,5.0,0,0,0,0,0,0,0,2
6,10,2,74.5,0.0,70.0,10.0,0,0,0,0,0,0,1,2
13,8,3,29.216666666666665,0.0,93.9,10.0,0,0,0,0,0,0,0,2
7,10,0,44.78333333333333,0.0,66.9,6.0,0,0,1,0,0,0,1,2
10,9,0,29.7,0.0,75.0,10.0,0,0,0,0,0,0,0,2
16,10,0,43.95,1.25,66.0,10.0,0,0,0,1,0,0,0,3
8,10,4,44.7,0.0,45.0,10.0,0,0,0,0,0,0,0,2
18,9,3,59.6,0.0,75.2,10.0,0,0,0,0,0,0,0,2
7,9,3,44.75,0.0,57.2,20.0,0,0,0,0,0,0,0,2
7,10,2,59.75,0.0,42.8,10.0,0,0,0,0,0,0,0,3
8,10,1,59.71666666666667,0.0,64.0,10.0,0,0,0,0,0,0,0,2
14,10,3,29.833333333333332,0.0,,,0,0,0,0,0,0,0,2
11,9,4,44.833333333333336,0.0,73.4,7.0,0,0,1,0,0,0,1,2
16,10,2,59.416666666666664,0.0,69.1,10.0,0,0,0,1,0,0,0,3
8,9,0,59.583333333333336,0.0,62.1,10.0,0,0,0,0,0,0,0,3
13,9,0,29.816666666666666,0.0,80.6,10.0,0,0,0,0,0,0,0,2
6,10,3,44.43333333333333,0.0,72.0,3.0,0,0,0,0,0,0,0,3
6,10,3,44.8,0.0,46.9,,0,0,0,0,0,0,0,2
8,10,4,29.45,0.0,54.0,10.0,0,0,0,0,0,0,0,3
16,9,2,28.3,0.0,87.1,10.0,0,0,0,0,0,0,0,2
19,9,2,29.15,1.3400000333786009,62.6,10.0,0,0,0,0,0,0,0,3
12,9,0,44.75,0.0,82.9,10.0,0,0,0,0,0,0,0,3
16,10,2,29.616666666666667,0.0,75.0,10.0,0,0,0,0,0,0,0,2
16,10,1,44.833333333333336,0.0,46.9,10.0,0,0,0,0,0,0,1,2
7,9,1,58.766666666666666,0.0,64.9,10.0,0,0,0,0,0,0,0,2
14,10,0,29.783333333333335,0.0,77.4,10.0,0,0,0,0,0,0,0,2
13,10,1,44.666666666666664,0.0,79.0,10.0,0,0,0,0,0,0,0,3
15,10,2,44.81666666666667,0.0,78.1,10.0,0,0,0,0,0,0,1,2
8,9,1,57.983333333333334,0.0,64.9,10.0,0,0,0,0,0,0,0,2
22,10,0,19.383333333333333,0.8000000119209291,55.9,10.0,0,0,0,0,0,0,0,2
8,10,4,29.733333333333334,0.0,61.7,10.0,0,0,1,0,0,0,0,2
14,8,3,29.65,0.0,93.9,10.0,0,0,1,0,0,0,1,2
17,10,4,28.55,0.8100000023841858,68.0,10.0,0,0,0,0,0,0,0,3
18,11,1,29.65,0.0,53.1,10.0,0,0,1,1,0,0,0,3
15,10,2,29.666666666666668,0.0,87.1,10.0,0,0,0,0,0,0,0,2
18,10,5,30.0,0.0,79.0,9.0,0,0,0,0,0,0,0,3
18,10,4,29.45,0.0,82.0,10.0,0,0,0,0,0,0,0,2
14,10,0,29.816666666666666,0.0,73.9,10.0,0,0,0,0,0,0,1,2
5,10,0,29.833333333333332,0.0,54.0,10.0,0,0,1,0,0,0,1,2
0,9,5,29.45,0.0,75.0,10.0,0,0,0,0,0,0,0,2
12,8,3,44.733333333333334,0.0,,,0,0,0,0,0,1,0,2
15,10,3,29.716666666666665,0.0,82.9,10.0,0,0,0,0,0,0,0,3
20,11,1,29.733333333333334,0.0,53.1,10.0,0,0,1,0,0,0,1,2
10,10,4,29.4,0.0,57.9,10.0,0,0,0,0,0,1,0,2
13,10,4,29.633333333333333,0.0,59.0,10.0,0,0,0,0,0,0,1,2
7,10,0,30.583333333333332,0.0,51.8,50.0,0,0,1,0,0,0,1,2
8,9,3,30.283333333333335,0.0,62.6,10.0,0,0,0,0,0,0,0,2
7,9,4,59.56666666666667,0.0,62.1,10.0,0,0,0,1,0,0,1,3
6,10,0,29.666666666666668,0.0,55.0,10.0,0,0,0,0,0,0,0,3
16,10,1,29.7,0.0,73.0,10.0,0,0,0,0,0,0,0,3
15,9,6,28.766666666666666,0.0,89.6,10.0,0,0,0,0,0,0,0,3
17,10,3,59.36666666666667,0.0,78.8,10.0,0,0,1,0,0,0,1,2
17,9,3,44.5,0.0,70.0,10.0,0,0,0,0,0,0,0,3
21,10,2,29.233333333333334,0.0,48.9,10.0,0,0,0,0,0,0,0,3
9,9,3,29.85,0.0,64.4,10.0,0,0,0,0,0,0,1,2
9,10,0,44.666666666666664,0.0,64.4,4.0,0,0,0,0,0,0,1,2
7,9,3,59.666666666666664,3.1800000667572017,48.2,10.0,0,0,0,0,0,0,0,2
10,9,0,44.36666666666667,0.0,70.0,10.0,0,0,0,0,0,0,0,3
21,8,3,54.38333333333333,0.0,99.0,10.0,0,0,0,1,0,0,0,2
10,10,1,29.75,0.0,86.0,10.0,0,0,0,0,0,0,0,3
18,10,2,59.733333333333334,0.0,60.1,10.0,0,0,0,0,0,0,0,3
11,9,4,29.833333333333332,0.0,93.0,7.0,0,0,0,0,0,0,0,2
9,10,3,43.983333333333334,0.0,78.1,10.0,0,0,0,0,0,0,0,3
10,10,2,44.8,0.0,66.0,10.0,0,0,0,0,0,0,0,2
11,9,6,58.733333333333334,0.0,82.0,10.0,0,0,0,0,0,0,0,3
0,10,3,44.516666666666666,0.0,54.0,5.0,0,0,0,0,0,0,0,3
7,10,1,45.56666666666667,0.0,73.9,10.0,0,0,0,0,0,0,1,2
7,8,3,29.666666666666668,0.0,70.0,2.5,0,0,0,0,0,0,0,2
7,11,1,59.8,0.0,55.0,10.0,0,0,0,0,0,0,0,2
6,10,0,29.783333333333335,0.0,52.0,8.0,0,0,1,0,0,0,1,2
8,9,2,44.63333333333333,0.8799999952316284,70.0,10.0,0,0,1,0,0,0,1,2
8,11,2,29.8,0.0,64.4,0.2,0,0,0,0,0,0,1,2
8,9,1,29.7,0.0,,,0,0,0,0,0,0,0,3
8,10,2,29.633333333333333,0.0,79.7,7.0,0,0,0,0,0,1,0,2
7,9,3,44.5,0.0,73.9,9.0,0,0,0,0,0,0,1,2
13,10,0,29.783333333333335,0.0,59.0,10.0,0,0,0,0,0,0,0,2
16,9,3,29.866666666666667,0.0,80.1,10.0,0,0,0,0,0,0,0,2
6,10,2,29.35,0.0,41.0,10.0,0,0,0,0,0,0,0,3
18,10,4,29.866666666666667,0.0,82.9,10.0,0,0,0,0,0,0,0,2
5,10,0,44.483333333333334,0.0,50.0,0.2,0,0,0,0,0,0,0,2
6,10,4,29.3,0.0,35.6,10.0,0,0,0,0,0,0,0,3
8,10,0,44.45,0.0,66.9,10.0,0,0,1,0,1,0,1,2
13,10,0,59.63333333333333,0.5299999713897705,72.0,10.0,0,0,0,0,0,0,0,2
7,9,1,59.516666666666666,0.0,71.1,10.0,0,0,0,0,0,0,0,2
17,10,2,29.783333333333335,0.0,80.1,10.0,0,0,0,0,0,0,0,2
8,10,4,29.883333333333333,0.0,71.1,10.0,0,0,1,0,0,0,1,2
21,10,5,27.783333333333335,2.2300000190734863,46.9,10.0,0,0,0,0,0,0,0,3
16,9,2,44.56666666666667,0.0,62.1,8.0,0,0,0,0,0,0,0,2
14,10,2,29.583333333333332,0.0,80.1,10.0,0,0,0,0,0,0,0,2
14,10,4,29.316666666666666,0.0,87.8,10.0,0,0,0,0,0,0,0,2
6,10,2,29.533333333333335,0.6899999976158142,63.0,8.0,0,0,0,0,0,0,0,3
14,9,4,44.333333333333336,0.0,90.0,10.0,0,0,0,0,0,0,0,2
10,10,0,44.733333333333334,0.0,72.0,10.0,0,0,0,0,0,0,0,2
18,11,2,44.75,0.0,53.6,10.0,0,0,1,0,0,0,1,3
18,8,3,29.783333333333335,0.0,77.0,1.8,0,0,0,0,0,0,0,3
13,10,2,37.083333333333336,0.0,78.8,10.0,0,0,0,0,0,0,1,3
16,8,3,44.81666666666667,0.0,77.0,10.0,0,0,0,0,0,0,0,2
7,10,0,29.716666666666665,0.0,71.6,10.0,0,0,0,0,0,0,0,3
8,10,1,29.333333333333332,0.8899999856948853,68.0,10.0,0,0,0,0,0,0,0,3
17,9,3,29.766666666666666,0.0,80.1,10.0,0,0,0,0,0,0,0,2
8,10,3,29.7,0.0,73.0,10.0,0,0,0,0,0,0,0,2
6,10,1,29.616666666666667,0.0,46.0,10.0,0,0,1,0,0,0,1,3
13,9,1,44.8,0.0,80.1,10.0,0,0,0,0,0,0,0,2
15,9,0,29.783333333333335,0.0,86.0,10.0,0,0,0,0,0,0,1,2
